is_goal,play_pattern.name,position.name,shot.type.name,shot.technique.name,shot.body_part.name,location.x,location.y,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea
0,Regular Play,Center Forward,Open Play,Normal,Right Foot,105.1,52,114.2,45,19.131387822110558,7.657675887630656,128.84689584880323,130.76360520094119,1.916709352137957,42.38843058051003,11.480853626799716,0.4719291781830085,0,2.11896201004171,-12.467958934805647,0,1,0,1,25.999999999999996
0,From Throw In,Center Forward,Open Play,Normal,Head,111.1,41.4,118.3,41,9.009439494219388,1.9723082923316044,98.93956500315153,120.46554491945984,21.525979916308316,9.055494611025178,7.211102550927981,1.463653264048646,1.2222072888577424,1.34536240470737,2.0880613017821106,1,4,2,1,42.29999999999993
0,Regular Play,Left Midfield,Open Play,Normal,Head,107.4,36.4,117.3,40.4,13.104197800704927,2.7294688127912385,74.05460409907715,98.42696902148059,24.372364922403435,11.685466784959539,10.677546534667963,0,0,-0.7071067811865446,-1.0049875621120898,0,0,0,1,201.00000000000009
0,From Free Kick,Left Wing,Free Kick,Normal,Right Foot,88.1,35,118,40.9,32.289471968429595,2.19317121994613,81.09194757392633,114.22774531795413,33.1357977440278,33.912048454429446,30.476548360993906,0.82613706865771,0.32074949471378966,9.126883367283718,9.35574689696125,6,10,3,2,8.31999999999997
0,From Counter,Left Wing,Open Play,Normal,Head,108.4,44.8,117.6,42.3,12.553883861180166,3.3241540277189343,112.4794343971031,133.78112476486857,21.30169036776546,19.171978104166826,9.533624704172059,0.9408094012162778,0.5616559563017337,1.7804493814764752,6.18465843842649,0,4,1,1,347.0600000000002
0,Regular Play,Left Midfield,Open Play,Normal,Left Foot,105,26.9,116.2,37.5,19.915069670980316,4.548626166217661,48.868204038321714,56.65929265352299,7.791088615201275,29.091906819097613,15.420765220960991,0.8292175535727528,0.6262763957855151,2.325940669922596,5.093132631298739,3,5,2,2,7.5
0,Regular Play,Left Center Midfield,Open Play,Normal,Right Foot,108.4,36,117,41,12.270289320142368,3.1622776601683795,70.97439396243132,108.43494882292202,37.4605548604907,25.769316056351744,9.947864092356706,1.1491364978292773,0.8304547985374074,1.2041594578792183,6.545991139621258,1,4,1,2,100.99999999999997
0,From Corner,Center Forward,Open Play,Normal,Left Foot,111.7,29.6,117,35.5,13.306013678032949,5.408326913195984,38.59255971746683,33.69006752597978,4.902492191487049,31.222376308147222,7.930952023559337,0.14418745018211815,0,6.935416353759879,-3.255764119219942,0,1,0,1,51.80000000000004
0,From Corner,Left Center Midfield,Open Play,Volley,Right Foot,99.6,34.1,117.3,39,21.236054247434957,2.879236009777596,73.86930144788712,69.67686317033709,4.192438277550039,44.91379465924672,18.365728953678918,1.0213477705152785,0.34372071689496436,2.0880613017821106,5.322593352868515,4,7,3,1,123.69000000000007
0,Regular Play,Right Wing,Open Play,Normal,Right Foot,104.7,49.8,116.9,42.8,18.16947990449919,4.177319714841078,122.64049127326457,132.08916217383225,9.448670900567677,28.383188321775187,14.065560778013795,1.1781562597048736,0.5322462954123491,1.8788294228055948,2.4166091947189106,1,5,1,2,42.3799999999999
0,Regular Play,Left Wing,Open Play,Normal,Right Foot,97.6,50.1,115.6,41.9,24.571731725704648,4.792702786528708,114.27027325930946,113.35556485928596,0.9147084000234997,16.218021972685488,19.779787663167674,0.9677846641916218,0.38138981025620244,2.3323807579381217,4.176122603564221,2,5,2,1,27.900000000000176
0,Regular Play,Left Wing,Open Play,Normal,Right Foot,103.7,54.2,116.7,43.5,21.617816726024852,4.810405388322275,131.06126091614883,136.6846843178963,5.623423401747488,29.118266678752704,16.837161280928566,0.6806682046803746,0.34303136708805304,4.167733196834937,4.6097722286464435,2,5,2,1,56.16000000000014
0,From Free Kick,Right Center Midfield,Open Play,Normal,Left Foot,93.2,36.1,113.2,39.2,27.08228203087768,6.846897107449473,81.7203006502415,83.29016319224311,1.5698625420016157,44.70699085303777,20.238824076511957,1.454121260701753,0.38678249833056055,1.166190378969057,3.8897300677553464,3,5,2,4,58.41999999999991
